RESOLVED	Assembly-CSharp	GUIManager	NextLevel	GameController	TypeAnalysisContext	20	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	GameController	gamePlayController	GamePlayController	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	GUIManager	<WatchVideo2>b__21_0	GUIManager	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	GUIManager	videoGO	UnityEngine.GameObject	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter+<>c__DisplayClass11_0	<MoveToTarget>b__0	Imposter+<>c__DisplayClass11_0	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	Imposter+<>c__DisplayClass11_0	<>4__this	Imposter	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter+<>c__DisplayClass11_0	<MoveToTarget>b__0	Imposter+<>c__DisplayClass11_0	TypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	Imposter+<>c__DisplayClass11_0	target1	UnityEngine.Vector3	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter+<>c__DisplayClass11_0	<MoveToTarget>b__0	Imposter+<>c__DisplayClass11_0	TypeAnalysisContext	1C	0	THIS	CLASS_OBJECT_RELATIVE	UnityEngine.Vector3	y	System.Single	INSTANCE	-	NESTED
RESOLVED	Assembly-CSharp	Imposter+<>c__DisplayClass11_0	<MoveToTarget>b__0	Imposter+<>c__DisplayClass11_0	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	UnityEngine.Vector3	z	System.Single	INSTANCE	-	NESTED
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	remove_OnPaidEvent	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	OnPaidEvent	System.EventHandler`1<GoogleMobileAds.Api.AdValueEventArgs>	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter+<>c__DisplayClass11_0	<MoveToTarget>b__1	Imposter	TypeAnalysisContext	20	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Imposter	_animation	Spine.Unity.SkeletonAnimation	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter+<>c__DisplayClass11_0	<MoveToTarget>b__1	Spine.Unity.SkeletonAnimation	TypeAnalysisContext	E8	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonAnimation	state	Spine.AnimationState	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter+<>c__DisplayClass11_0	<MoveToTarget>b__1	Imposter+<>c__DisplayClass11_0	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	Imposter+<>c__DisplayClass11_0	<>4__this	Imposter	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter+<>c__DisplayClass11_0	<MoveToTarget>b__2	Imposter	TypeAnalysisContext	20	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Imposter	_animation	Spine.Unity.SkeletonAnimation	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter+<>c__DisplayClass11_0	<MoveToTarget>b__2	Spine.Unity.SkeletonAnimation	TypeAnalysisContext	E8	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonAnimation	state	Spine.AnimationState	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter+<>c__DisplayClass11_0	<MoveToTarget>b__2	Imposter+<>c__DisplayClass11_0	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	Imposter+<>c__DisplayClass11_0	<>4__this	Imposter	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	LoadAd	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	client	GoogleMobileAds.Common.IRewardedAdClient	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	get_Toptarget	Imposter	TypeAnalysisContext	38	0	THIS	CLASS_OBJECT_RELATIVE	Imposter	toptarget	UnityEngine.Vector3	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	set_Toptarget	UnityEngine.Vector3	TypeAnalysisContext	4	0	PARAMETER	VALUE_RELATIVE	UnityEngine.Vector3	y	System.Single	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	set_Toptarget	UnityEngine.Vector3	TypeAnalysisContext	8	0	PARAMETER	VALUE_RELATIVE	UnityEngine.Vector3	z	System.Single	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	SetUp	Imposter	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	Imposter	_animation	Spine.Unity.SkeletonAnimation	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	SetUp	Imposter	TypeAnalysisContext	30	0	THIS	CLASS_OBJECT_RELATIVE	Imposter	skinList	System.String[]	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	IsLoaded	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	client	GoogleMobileAds.Common.IRewardedAdClient	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	MoveToTop	Imposter	TypeAnalysisContext	38	0	THIS	CLASS_OBJECT_RELATIVE	Imposter	toptarget	UnityEngine.Vector3	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	MoveToTop	Imposter	TypeAnalysisContext	3C	0	THIS	CLASS_OBJECT_RELATIVE	UnityEngine.Vector3	y	System.Single	INSTANCE	-	NESTED
RESOLVED	Assembly-CSharp	Imposter	MoveToTop	Imposter	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	UnityEngine.Vector3	z	System.Single	INSTANCE	-	NESTED
RESOLVED	Assembly-CSharp	Imposter	MoveToTop	Imposter	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	Imposter	_sequence	DG.Tweening.Sequence	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	BackIntoPosition	Imposter	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	Imposter	_sequence	DG.Tweening.Sequence	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	BackIntoPosition	Imposter	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	Imposter	_animation	Spine.Unity.SkeletonAnimation	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	BackIntoPosition	Spine.Unity.SkeletonAnimation	TypeAnalysisContext	E8	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	Spine.Unity.SkeletonAnimation	state	Spine.AnimationState	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	MoveToTarget	UnityEngine.Vector3	TypeAnalysisContext	4	0	PARAMETER	VALUE_RELATIVE	UnityEngine.Vector3	y	System.Single	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	MoveToTarget	UnityEngine.Vector3	TypeAnalysisContext	8	0	PARAMETER	VALUE_RELATIVE	UnityEngine.Vector3	z	System.Single	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	MoveToTarget	Imposter	TypeAnalysisContext	38	0	THIS	CLASS_OBJECT_RELATIVE	Imposter	toptarget	UnityEngine.Vector3	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	Imposter	MoveToTarget	Imposter	TypeAnalysisContext	3C	0	THIS	CLASS_OBJECT_RELATIVE	UnityEngine.Vector3	y	System.Single	INSTANCE	-	NESTED
RESOLVED	Assembly-CSharp	Imposter	MoveToTarget	Imposter	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	UnityEngine.Vector3	z	System.Single	INSTANCE	-	NESTED
RESOLVED	Assembly-CSharp	Imposter	MoveToTarget	Imposter	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	Imposter	_sequence	DG.Tweening.Sequence	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	Show	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	client	GoogleMobileAds.Common.IRewardedAdClient	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	LoadMap	GameController	TypeAnalysisContext	4C	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	GameController	isTutorialLevel	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	LoadMap	GameController	TypeAnalysisContext	28	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	GameController	tutorialHand	UnityEngine.GameObject	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	LoadMap	GameController	TypeAnalysisContext	0	0	STATIC_FIELD	CLASS_OBJECT_RELATIVE	GameController	Ins	GameController	STATIC	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	LoadMap	GameController	TypeAnalysisContext	28	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	GameController	tutorialHand	UnityEngine.GameObject	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	LoadMap	GameManager	TypeAnalysisContext	34	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	GameManager	currentLevel	System.Int32	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	LoadMap	GameManager	TypeAnalysisContext	34	0	CALL_RESULT	CLASS_OBJECT_RELATIVE	GameManager	currentLevel	System.Int32	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	LoadMap	GameController	TypeAnalysisContext	0	0	STATIC_FIELD	CLASS_OBJECT_RELATIVE	GameController	Ins	GameController	STATIC	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	SetServerSideVerificationOptions	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	client	GoogleMobileAds.Common.IRewardedAdClient	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	GetRewardItem	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	client	GoogleMobileAds.Common.IRewardedAdClient	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	GetRewardItem	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	client	GoogleMobileAds.Common.IRewardedAdClient	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	availableRandomList	DataController	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	DataController	gpc	GamePlayController	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	availableRandomList	GamePlayController	TypeAnalysisContext	38	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	GamePlayController	maxValueCols	System.Int32	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	availableRandomList	DataController	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	DataController	gpc	GamePlayController	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	availableRandomList	DataController	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	DataController	randomList	System.Collections.Generic.List`1<System.Int32>	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	availableRandomList	GamePlayController	TypeAnalysisContext	38	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	GamePlayController	maxValueCols	System.Int32	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	availableRandomList	DataController	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	DataController	randomList	System.Collections.Generic.List`1<System.Int32>	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	availableRandomList	System.Collections.Generic.List`1<System.Int32>	GenericInstanceTypeAnalysisContext	18	0	UNKNOWN	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<System.Int32>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	availableRandomList	System.Collections.Generic.List`1<System.Int32>	GenericInstanceTypeAnalysisContext	18	0	UNKNOWN	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<System.Int32>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	availableRandomList	DataController	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	DataController	randomList	System.Collections.Generic.List`1<System.Int32>	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	availableRandomList	System.Collections.Generic.List`1<System.Int32>	GenericInstanceTypeAnalysisContext	18	0	UNKNOWN	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<System.Int32>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	MediationAdapterClassName	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	client	GoogleMobileAds.Common.IRewardedAdClient	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	GetResponseInfo	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	client	GoogleMobileAds.Common.IRewardedAdClient	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_0	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	OnAdLoaded	System.EventHandler`1<System.EventArgs>	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_0	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	OnAdLoaded	System.EventHandler`1<System.EventArgs>	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_0	System.EventHandler`1<System.EventArgs>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<System.EventArgs>	invoke_impl	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_0	System.EventHandler`1<System.EventArgs>	GenericInstanceTypeAnalysisContext	40	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<System.EventArgs>	method_code	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_0	System.EventHandler`1<System.EventArgs>	GenericInstanceTypeAnalysisContext	28	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<System.EventArgs>	method	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_1	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	OnAdFailedToLoad	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_1	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	OnAdFailedToLoad	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_1	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	invoke_impl	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_1	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	GenericInstanceTypeAnalysisContext	40	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	method_code	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_1	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	GenericInstanceTypeAnalysisContext	28	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	method	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_2	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	28	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	OnAdFailedToShow	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_2	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	28	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	OnAdFailedToShow	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_2	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	invoke_impl	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_2	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	GenericInstanceTypeAnalysisContext	40	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	method_code	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_2	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	GenericInstanceTypeAnalysisContext	28	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<GoogleMobileAds.Api.AdErrorEventArgs>	method	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_3	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	30	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	OnAdOpening	System.EventHandler`1<System.EventArgs>	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_3	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	30	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	OnAdOpening	System.EventHandler`1<System.EventArgs>	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_3	System.EventHandler`1<System.EventArgs>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<System.EventArgs>	invoke_impl	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_3	System.EventHandler`1<System.EventArgs>	GenericInstanceTypeAnalysisContext	40	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<System.EventArgs>	method_code	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_3	System.EventHandler`1<System.EventArgs>	GenericInstanceTypeAnalysisContext	28	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<System.EventArgs>	method	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_4	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	38	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	OnAdClosed	System.EventHandler`1<System.EventArgs>	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_4	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	38	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	OnAdClosed	System.EventHandler`1<System.EventArgs>	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_4	System.EventHandler`1<System.EventArgs>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<System.EventArgs>	invoke_impl	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_4	System.EventHandler`1<System.EventArgs>	GenericInstanceTypeAnalysisContext	40	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<System.EventArgs>	method_code	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_4	System.EventHandler`1<System.EventArgs>	GenericInstanceTypeAnalysisContext	28	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<System.EventArgs>	method	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	setUpRandomList	GamePlayController	TypeAnalysisContext	40	0	UNKNOWN	CLASS_OBJECT_RELATIVE	GamePlayController	maxCols	System.Int32	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_5	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	OnUserEarnedReward	System.EventHandler`1<GoogleMobileAds.Api.Reward>	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	setUpRandomList	GamePlayController	TypeAnalysisContext	40	0	UNKNOWN	CLASS_OBJECT_RELATIVE	GamePlayController	maxCols	System.Int32	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_5	GoogleMobileAds.Api.RewardedAd	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	GoogleMobileAds.Api.RewardedAd	OnUserEarnedReward	System.EventHandler`1<GoogleMobileAds.Api.Reward>	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_5	System.EventHandler`1<GoogleMobileAds.Api.Reward>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<GoogleMobileAds.Api.Reward>	invoke_impl	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	setUpRandomList	DataController	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	DataController	randomList	System.Collections.Generic.List`1<System.Int32>	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_5	System.EventHandler`1<GoogleMobileAds.Api.Reward>	GenericInstanceTypeAnalysisContext	40	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<GoogleMobileAds.Api.Reward>	method_code	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	setUpRandomList	System.Collections.Generic.List`1<System.Int32>	GenericInstanceTypeAnalysisContext	10	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<System.Int32>	_items	System.Int32[]	INSTANCE	-	DIRECT
RESOLVED	GoogleMobileAds	GoogleMobileAds.Api.RewardedAd	<.ctor>b__1_5	System.EventHandler`1<GoogleMobileAds.Api.Reward>	GenericInstanceTypeAnalysisContext	28	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.EventHandler`1<GoogleMobileAds.Api.Reward>	method	System.IntPtr	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	setUpRandomList	System.Collections.Generic.List`1<System.Int32>	GenericInstanceTypeAnalysisContext	1C	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<System.Int32>	_version	System.Int32	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	setUpRandomList	System.Collections.Generic.List`1<System.Int32>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<System.Int32>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	setUpRandomList	System.Collections.Generic.List`1<System.Int32>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<System.Int32>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	setUpRandomList	System.Collections.Generic.List`1<System.Int32>	GenericInstanceTypeAnalysisContext	18	0	INSTANCE_FIELD	CLASS_OBJECT_RELATIVE	System.Collections.Generic.List`1<System.Int32>	_size	System.Int32	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	setUpRandomList	DataController	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	DataController	gpc	GamePlayController	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	setUpRandomList	DataController	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	DataController	gpc	GamePlayController	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	setUpRandomList	GamePlayController	TypeAnalysisContext	40	0	UNKNOWN	CLASS_OBJECT_RELATIVE	GamePlayController	maxCols	System.Int32	INSTANCE	-	DIRECT
RESOLVED	Assembly-CSharp	DataController	setUpRandomList	GamePlayController	TypeAnalysisContext	44	0	UNKNOWN	CLASS_OBJECT_RELATIVE	GamePlayController	numberColors	System.Int32	INSTANCE	-	DIRECT
