spine-unity	Spine.Skeleton	.ctor	Spine.ExposedList`1<Spine.TransformConstraintData>+Enumerator<Spine.TransformConstraintData>	GenericInstanceTypeAnalysisContext	0	VALUE	
spine-unity	Spine.Skeleton	.ctor	Spine.ExposedList`1<Spine.BoneData>+Enumerator<Spine.BoneData>	GenericInstanceTypeAnalysisContext	0	VALUE	
spine-unity	Spine.Skeleton	.ctor	Spine.ExposedList`1<Spine.SlotData>+Enumerator<Spine.SlotData>	GenericInstanceTypeAnalysisContext	0	VALUE	
spine-unity	Spine.Skeleton	.ctor	Spine.ExposedList`1<Spine.PathConstraintData>+Enumerator<Spine.PathConstraintData>	GenericInstanceTypeAnalysisContext	0	VALUE	
spine-unity	Spine.Skeleton	.ctor	Spine.ExposedList`1<Spine.TransformConstraintData>+Enumerator<Spine.TransformConstraintData>	GenericInstanceTypeAnalysisContext	0	VALUE	
spine-unity	Spine.Skeleton	.ctor	Spine.ExposedList`1<Spine.BoneData>+Enumerator<Spine.BoneData>	GenericInstanceTypeAnalysisContext	0	VALUE	
spine-unity	Spine.Skeleton	.ctor	Spine.ExposedList`1<Spine.SlotData>+Enumerator<Spine.SlotData>	GenericInstanceTypeAnalysisContext	0	VALUE	
spine-unity	Spine.Skeleton	.ctor	Spine.ExposedList`1<Spine.PathConstraintData>+Enumerator<Spine.PathConstraintData>	GenericInstanceTypeAnalysisContext	0	VALUE	
spine-unity	Spine.Skeleton	.ctor	Spine.ExposedList`1<Spine.TransformConstraintData>+Enumerator<Spine.TransformConstraintData>	GenericInstanceTypeAnalysisContext	0	VALUE	
spine-unity	Spine.Skeleton	.ctor	Spine.ExposedList`1<Spine.BoneData>+Enumerator<Spine.BoneData>	GenericInstanceTypeAnalysisContext	0	VALUE	
