generic instance, value type argument	DOTween	DG.Tweening.Plugins.RectOffsetPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.RectOffset, UnityEngine.RectOffset, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	148	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.RectOffset, UnityEngine.RectOffset, DG.Tweening.Plugins.Options.NoOptions>)+148]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.RectOffsetPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.RectOffset, UnityEngine.RectOffset, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	150	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.RectOffset, UnityEngine.RectOffset, DG.Tweening.Plugins.Options.NoOptions>)+150]
base has no type, from Move from [TweenerCore`3<UnityEngine.RectOffset, UnityEngine.RectOffset, DG.Tweening.Plugins.Options.NoOptions> + 0x150]	DOTween	DG.Tweening.Plugins.RectOffsetPlugin	SetFrom	<untyped>			18	0	0	0	Move:memory	[v71 @ X8_v3+18]
base has no type, from Move from [TweenerCore`3<UnityEngine.RectOffset, UnityEngine.RectOffset, DG.Tweening.Plugins.Options.NoOptions> + 0x150]	DOTween	DG.Tweening.Plugins.RectOffsetPlugin	SetFrom	<untyped>			40	0	0	0	Move:memory	[v71 @ X8_v3+40]
base has no type, from Move from [TweenerCore`3<UnityEngine.RectOffset, UnityEngine.RectOffset, DG.Tweening.Plugins.Options.NoOptions> + 0x150]	DOTween	DG.Tweening.Plugins.RectOffsetPlugin	SetFrom	<untyped>			28	0	0	0	Move:memory	[v71 @ X8_v3+28]
base has no type, from Add of Single[] and Immediate	spine-unity	Spine.Unity.SkeletonExtensions	GetLocalVertices	<untyped>			FFFFFFFFFFFFFFFC	0	0	0	Add	[v513 @ X12_v9-4]
base has no type, from Add of the field Single[] and Immediate	spine-unity	Spine.Unity.SkeletonExtensions	GetLocalVertices	<untyped>			FFFFFFFFFFFFFFFC	0	0	0	Add	[v479 @ X14_v6-4]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.RectPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Rect, UnityEngine.Rect, DG.Tweening.Plugins.Options.RectOptions>		GenericInstanceTypeAnalysisContext	128	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Rect, UnityEngine.Rect, DG.Tweening.Plugins.Options.RectOptions>)+128]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.RectPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Rect, UnityEngine.Rect, DG.Tweening.Plugins.Options.RectOptions>		GenericInstanceTypeAnalysisContext	12C	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Rect, UnityEngine.Rect, DG.Tweening.Plugins.Options.RectOptions>)+12C]
base has no type, from Add of Single[] and Immediate	spine-unity	Spine.Unity.SkeletonExtensions	GetWorldVertices	<untyped>			FFFFFFFFFFFFFFFC	0	0	0	Add	[v53 @ X12_v5-4]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.RectPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Rect, UnityEngine.Rect, DG.Tweening.Plugins.Options.RectOptions>		GenericInstanceTypeAnalysisContext	130	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Rect, UnityEngine.Rect, DG.Tweening.Plugins.Options.RectOptions>)+130]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.RectPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Rect, UnityEngine.Rect, DG.Tweening.Plugins.Options.RectOptions>		GenericInstanceTypeAnalysisContext	128	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Rect, UnityEngine.Rect, DG.Tweening.Plugins.Options.RectOptions>)+128]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.RectPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Rect, UnityEngine.Rect, DG.Tweening.Plugins.Options.RectOptions>		GenericInstanceTypeAnalysisContext	12C	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Rect, UnityEngine.Rect, DG.Tweening.Plugins.Options.RectOptions>)+12C]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.RectPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Rect, UnityEngine.Rect, DG.Tweening.Plugins.Options.RectOptions>		GenericInstanceTypeAnalysisContext	130	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Rect, UnityEngine.Rect, DG.Tweening.Plugins.Options.RectOptions>)+130]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	134	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+134]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	134	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+134]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	14C	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+14C]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	14C	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+14C]
static field storage at 0x7C	DOTween	DG.Tweening.Core.DOTweenComponent	OnDestroy	DG.Tweening.DOTween	System.Object	TypeAnalysisContext	7C	0	0	0	Move:memory	[v367 @ X9_v17 (Il2CppStaticFields<DG.Tweening.DOTween>)+7C]
static field storage at 0x7C	DOTween	DG.Tweening.Core.DOTweenComponent	OnDestroy	DG.Tweening.DOTween	System.Object	TypeAnalysisContext	7C	0	0	0	Move:memory	[v367 @ X9_v17 (Il2CppStaticFields<DG.Tweening.DOTween>)+7C]
static field storage at 0x78	DOTween	DG.Tweening.Core.DOTweenComponent	OnDestroy	DG.Tweening.DOTween	System.Object	TypeAnalysisContext	78	0	0	0	Move:memory	[v426 @ X9_v21 (Il2CppStaticFields<DG.Tweening.DOTween>)+78]
static field storage at 0x78	DOTween	DG.Tweening.Core.DOTweenComponent	OnDestroy	DG.Tweening.DOTween	System.Object	TypeAnalysisContext	78	0	0	0	Move:memory	[v426 @ X9_v21 (Il2CppStaticFields<DG.Tweening.DOTween>)+78]
static field storage at 0x80	DOTween	DG.Tweening.Core.DOTweenComponent	OnDestroy	DG.Tweening.DOTween	System.Object	TypeAnalysisContext	80	0	0	0	Move:memory	[v485 @ X9_v25 (Il2CppStaticFields<DG.Tweening.DOTween>)+80]
static field storage at 0x80	DOTween	DG.Tweening.Core.DOTweenComponent	OnDestroy	DG.Tweening.DOTween	System.Object	TypeAnalysisContext	80	0	0	0	Move:memory	[v485 @ X9_v25 (Il2CppStaticFields<DG.Tweening.DOTween>)+80]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetRelativeEndValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetRelativeEndValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	12C	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+12C]
past the last field of the base type	DOTween	DG.Tweening.Core.TweenManager	EvaluateTweenLink	System.Object		TypeAnalysisContext	10	0	0	0	<none>	[v58 @ stack_-28_v3 (System.Object)+10]
past the last field of the base type	DOTween	DG.Tweening.Core.TweenManager	EvaluateTweenLink	System.Object		TypeAnalysisContext	10	0	0	0	<none>	[v58 @ stack_-28_v3 (System.Object)+10]
past the last field of the base type	DOTween	DG.Tweening.Core.TweenManager	EvaluateTweenLink	System.Object		TypeAnalysisContext	18	0	0	0	<none>	[v58 @ stack_-28_v3 (System.Object)+18]
past the last field of the base type	DOTween	DG.Tweening.Core.TweenManager	EvaluateTweenLink	System.Object		TypeAnalysisContext	18	0	0	0	<none>	[v58 @ stack_-28_v3 (System.Object)+18]
past the last field of the base type	DOTween	DG.Tweening.Core.TweenManager	EvaluateTweenLink	System.Object		TypeAnalysisContext	18	0	0	0	<none>	[v58 @ stack_-28_v3 (System.Object)+18]
value type base	DOTween	DG.Tweening.Core.TweenManager	EvaluateTweenLink	System.Int32	System.ValueType	TypeAnalysisContext	0	0	1	0	Add	[v159 @ X10_v4 (System.Int32)+v128 @ X9_v6]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	134	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+134]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	128	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+128]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	12C	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+12C]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	134	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+134]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	128	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+128]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector3Plugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	12C	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector3, UnityEngine.Vector3, DG.Tweening.Plugins.Options.VectorOptions>)+12C]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	AddActiveTween	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	[v276 @ X0_v18 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector2Plugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	130	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.Options.VectorOptions>)+130]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector2Plugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	130	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.Options.VectorOptions>)+130]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector2Plugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	140	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.Options.VectorOptions>)+140]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	ReorganizeActiveTweens	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	[v177 @ X0_v13 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	ReorganizeActiveTweens	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	[v177 @ X0_v13 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	ReorganizeActiveTweens	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	[v47 @ X0_v2 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector2Plugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	140	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.Options.VectorOptions>)+140]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector2Plugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	130	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.Options.VectorOptions>)+130]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Vector2Plugin	SetChangeValue	DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.Options.VectorOptions>		GenericInstanceTypeAnalysisContext	128	0	0	0	<none>	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Vector2, UnityEngine.Vector2, DG.Tweening.Plugins.Options.VectorOptions>)+128]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	RemoveActiveTween	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	[v503 @ X0_v15 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
static field storage at 0x2C	DOTween	DG.Tweening.Core.DOTweenUtils	Angle2D	UnityEngine.Vector2	System.ValueType	TypeAnalysisContext	2C	4	2	0	Move:memory	[v53 @ X8_v6 (Il2CppStaticFields<UnityEngine.Vector2>)+2C]
static field storage at 0x2C	DOTween	DG.Tweening.Core.DOTweenUtils	Angle2D	UnityEngine.Vector2	System.ValueType	TypeAnalysisContext	2C	4	2	0	Move:memory	[v53 @ X8_v6 (Il2CppStaticFields<UnityEngine.Vector2>)+2C]
static field storage at 0x2C	DOTween	DG.Tweening.Core.DOTweenUtils	Angle2D	UnityEngine.Vector2	System.ValueType	TypeAnalysisContext	2C	4	2	0	Move:memory	[v53 @ X8_v6 (Il2CppStaticFields<UnityEngine.Vector2>)+2C]
static field storage at 0x2C	DOTween	DG.Tweening.Core.DOTweenUtils	Angle2D	UnityEngine.Vector2	System.ValueType	TypeAnalysisContext	2C	4	2	0	Move:memory	[v53 @ X8_v6 (Il2CppStaticFields<UnityEngine.Vector2>)+2C]
static field storage at 0x8	DOTween	DG.Tweening.Plugins.Options.PathOptions	Reset	UnityEngine.Vector3	System.ValueType	TypeAnalysisContext	8	8	3	0	Move:memory	[v37 @ X8_v6 (Il2CppStaticFields<UnityEngine.Vector3>)+8]
static field storage at 0x8	DOTween	DG.Tweening.Plugins.Options.QuaternionOptions	Reset	UnityEngine.Vector3	System.ValueType	TypeAnalysisContext	8	8	3	0	Move:memory	[v36 @ X9_v1 (Il2CppStaticFields<UnityEngine.Vector3>)+8]
static field storage at 0x8	DOTween	DG.Tweening.Plugins.Options.QuaternionOptions	Reset	UnityEngine.Vector3	System.ValueType	TypeAnalysisContext	8	8	3	0	Move:memory	[v39 @ X8_v6 (Il2CppStaticFields<UnityEngine.Vector3>)+8]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	GetTweener	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	[v694 @ X0_v71 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	GetTweener	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	[v806 @ X0_v82 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	GetTweener	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	[v806 @ X0_v82 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.DOTweenUtils	GetLooseScriptType	Il2CppClass<DG.Tweening.Core.DOTweenUtils>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type DOTweenUtils	[v194 @ X0_v14 (Il2CppClass<DG.Tweening.Core.DOTweenUtils>)+E0]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Core.SpecialPluginsUtils	SetLookAt	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	134	0	0	0	<none>	[t @ X0 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+134]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Core.SpecialPluginsUtils	SetLookAt	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	[t @ X0 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Core.SpecialPluginsUtils	SetLookAt	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	14C	0	0	0	<none>	[t @ X0 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+14C]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Core.SpecialPluginsUtils	SetLookAt	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	14C	0	0	0	<none>	[t @ X0 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+14C]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Core.SpecialPluginsUtils	SetLookAt	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	14C	0	0	0	<none>	[t @ X0 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+14C]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Core.SpecialPluginsUtils	SetLookAt	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	150	0	0	0	<none>	[t @ X0 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+150]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Core.SpecialPluginsUtils	SetLookAt	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	154	0	0	0	<none>	[t @ X0 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+154]
generic instance, value type argument	DOTween	DG.Tweening.Plugins.Core.SpecialPluginsUtils	SetLookAt	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>		GenericInstanceTypeAnalysisContext	158	0	0	0	<none>	[t @ X0 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Vector3, DG.Tweening.Plugins.Options.QuaternionOptions>)+158]
Il2CppClass.0x178	DOTween	DG.Tweening.Core.TweenerCore`3	.ctor	Il2CppClass<DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>>		RuntimeClassTypeAnalysisContext	178	0	0	0	Move:memory	[v83 @ X8_v10 (Il2CppClass<DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>>)+178]
Il2CppClass.0x180	DOTween	DG.Tweening.Core.TweenerCore`3	.ctor	Il2CppClass<DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>>		RuntimeClassTypeAnalysisContext	180	0	0	0	Move:memory	[v83 @ X8_v10 (Il2CppClass<DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>>)+180]
generic instance, reference arguments	DOTween	DG.Tweening.Core.TweenerCore`3	ChangeStartValue	DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>	DG.Tweening.Tweener	GenericInstanceTypeAnalysisContext	170	121	57	0	<none>	[this @ X0 (DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>)+170]
generic instance, reference arguments	DOTween	DG.Tweening.Core.TweenerCore`3	ChangeStartValue	DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>	DG.Tweening.Tweener	GenericInstanceTypeAnalysisContext	178	121	57	0	<none>	[this @ X0 (DG.Tweening.Core.TweenerCore`3<T1, T2, TPlugOptions>)+178]
base has no type, from Add of Vector3[] and Int32	DOTween	DG.Tweening.Plugins.Core.SpecialPluginsUtils	SetPunch	<untyped>			20	0	0	0	Add	[v171 @ X11_v8+20]
base has no type, from Add of Vector3[] and Int32	DOTween	DG.Tweening.Plugins.Core.SpecialPluginsUtils	SetPunch	<untyped>			28	0	0	0	Add	[v171 @ X11_v8+28]
