array at 0x20, from Move from the field Vector3[]	DOTween	DG.Tweening.Plugins.Core.PathCore.Path	Draw	UnityEngine.Vector3[]		SzArrayTypeAnalysisContext	20	0	0	0	Move:field Vector3[]	ARRAY_ELEMENT:array-typed-base	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	INSTANCE_FIELD	SEARCH_EMPTY	-	MakeStruct[2]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v288 @ X8_v23 (UnityEngine.Vector3[])+20]
array at 0x24, from Move from the field Vector3[]	DOTween	DG.Tweening.Plugins.Core.PathCore.Path	Draw	UnityEngine.Vector3[]		SzArrayTypeAnalysisContext	24	0	0	0	Move:field Vector3[]	ARRAY_ELEMENT:array-typed-base	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	INSTANCE_FIELD	SEARCH_EMPTY	-	MakeStruct[3]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v288 @ X8_v23 (UnityEngine.Vector3[])+24]
array at 0x28, from Move from the field Vector3[]	DOTween	DG.Tweening.Plugins.Core.PathCore.Path	Draw	UnityEngine.Vector3[]		SzArrayTypeAnalysisContext	28	0	0	0	Move:field Vector3[]	ARRAY_ELEMENT:array-typed-base	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	INSTANCE_FIELD	SEARCH_EMPTY	-	MakeStruct[4]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v288 @ X8_v23 (UnityEngine.Vector3[])+28]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	Despawn	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.cctor_finished	CheckEqual[1]:LocalVariable,0x0	[v197 @ X0_v23 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
base has no type, from Add of Vector3[] and Int32	DOTween	DG.Tweening.Plugins.Core.PathCore.Path	Draw	<untyped>			2C	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	MakeStruct[2]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v785 @ X8_v26+2C]
Il2CppClass.0x178	DOTween	DG.Tweening.Core.TweenManager	Despawn	Il2CppClass<DG.Tweening.Tween>		RuntimeClassTypeAnalysisContext	178	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.vtable[]	Move[1]:LocalVariable	[v402 @ X8_v4 (Il2CppClass<DG.Tweening.Tween>)+178]
base has no type, from Add of Vector3[] and Int32	DOTween	DG.Tweening.Plugins.Core.PathCore.Path	Draw	<untyped>			30	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	MakeStruct[3]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v785 @ X8_v26+30]
Il2CppClass.0x180	DOTween	DG.Tweening.Core.TweenManager	Despawn	Il2CppClass<DG.Tweening.Tween>		RuntimeClassTypeAnalysisContext	180	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.vtable[]	Move[1]:LocalVariable	[v402 @ X8_v4 (Il2CppClass<DG.Tweening.Tween>)+180]
base has no type, from Add of Vector3[] and Int32	DOTween	DG.Tweening.Plugins.Core.PathCore.Path	Draw	<untyped>			34	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	MakeStruct[4]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v785 @ X8_v26+34]
array at 0x20, from Move from the field Vector3[]	DOTween	DG.Tweening.Plugins.Core.PathCore.Path	Draw	UnityEngine.Vector3[]		SzArrayTypeAnalysisContext	20	0	0	0	Move:field Vector3[]	ARRAY_ELEMENT:array-typed-base	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	INSTANCE_FIELD	SEARCH_EMPTY	-	MakeStruct[2]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v291 @ X8_v18 (UnityEngine.Vector3[])+20]
array at 0x24, from Move from the field Vector3[]	DOTween	DG.Tweening.Plugins.Core.PathCore.Path	Draw	UnityEngine.Vector3[]		SzArrayTypeAnalysisContext	24	0	0	0	Move:field Vector3[]	ARRAY_ELEMENT:array-typed-base	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	INSTANCE_FIELD	SEARCH_EMPTY	-	MakeStruct[3]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v291 @ X8_v18 (UnityEngine.Vector3[])+24]
array at 0x28, from Move from the field Vector3[]	DOTween	DG.Tweening.Plugins.Core.PathCore.Path	Draw	UnityEngine.Vector3[]		SzArrayTypeAnalysisContext	28	0	0	0	Move:field Vector3[]	ARRAY_ELEMENT:array-typed-base	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	INSTANCE_FIELD	SEARCH_EMPTY	-	MakeStruct[4]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v291 @ X8_v18 (UnityEngine.Vector3[])+28]
base has no type, from Add of the field Vector3[] and Int32	DOTween	DG.Tweening.Plugins.Core.PathCore.Path	Draw	<untyped>			4	0	0	0	Add	MISSING_METADATA:inside-the-layout-between-fields	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	MakeStruct[3]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v699 @ X8_v21+4]
base has no type, from Add of the field Vector3[] and Int32	DOTween	DG.Tweening.Plugins.Core.PathCore.Path	Draw	<untyped>			8	0	0	0	Add	MISSING_METADATA:inside-the-layout-between-fields	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	MakeStruct[4]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v699 @ X8_v21+8]
base has no type, from Add of the field Vector3[] and Int32	DOTween	DG.Tweening.Plugins.Core.PathCore.Path	Draw	<untyped>			4	0	0	0	Add	MISSING_METADATA:inside-the-layout-between-fields	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	MakeStruct[3]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v748 @ X8_v16+4]
base has no type, from Add of the field Vector3[] and Int32	DOTween	DG.Tweening.Plugins.Core.PathCore.Path	Draw	<untyped>			8	0	0	0	Add	MISSING_METADATA:inside-the-layout-between-fields	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	MakeStruct[4]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v748 @ X8_v16+8]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			44	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckNotEqual[1]:LocalVariable,MemoryOperand	[v174 @ X14_v9+44]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			44	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckNotEqual[2]:LocalVariable,MemoryOperand	[v439 @ X15_v7+44]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			48	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckNotEqual[1]:LocalVariable,MemoryOperand	[v174 @ X14_v9+48]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			48	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckNotEqual[2]:LocalVariable,MemoryOperand	[v292 @ X15_v9+48]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			40	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckNotEqual[1]:LocalVariable,MemoryOperand	[v174 @ X14_v9+40]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			40	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckNotEqual[2]:LocalVariable,MemoryOperand	[v292 @ X15_v9+40]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			2C	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckNotEqual[1]:LocalVariable,MemoryOperand	[v174 @ X14_v9+2C]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			2C	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckNotEqual[2]:LocalVariable,MemoryOperand	[v292 @ X15_v9+2C]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			28	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckNotEqual[1]:LocalVariable,MemoryOperand	[v174 @ X14_v9+28]
base has no type, from Add of the field SubmeshInstruction[] and Int32	spine-unity	Spine.Unity.SkeletonRendererInstruction	GeometryNotEqual	<untyped>			28	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckNotEqual[2]:LocalVariable,MemoryOperand	[v292 @ X15_v9+28]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	158	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+158]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	13C	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+13C]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	140	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+140]
past the last field of the base type	DOTween	DG.Tweening.Plugins.QuaternionPlugin	EvaluateAndApply	DG.Tweening.Tween	DG.Tweening.Core.ABSSequentiable	TypeAnalysisContext	13C	11C	55	0	<none>	PAST_LAST_FIELD:class	LAYOUT_KNOWN	55	11C	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Multiply[1]:LocalVariable,LocalVariable	[t @ X2 (DG.Tweening.Tween)+13C]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	140	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+140]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	140	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+140]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	13C	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+13C]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	13C	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+13C]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	140	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+140]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	140	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+140]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	13C	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+13C]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	138	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+138]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	13C	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+13C]
past the last field of the base type	DOTween	DG.Tweening.Plugins.QuaternionPlugin	EvaluateAndApply	DG.Tweening.Tween	DG.Tweening.Core.ABSSequentiable	TypeAnalysisContext	13C	11C	55	0	<none>	PAST_LAST_FIELD:class	LAYOUT_KNOWN	55	11C	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Multiply[1]:LocalVariable,LocalVariable	[t @ X2 (DG.Tweening.Tween)+13C]
base has no type, from Move from [TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions> + 0x160]	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	<untyped>			18	0	0	0	Move:memory	GENERIC_LAYOUT:instantiation	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	-	Move[1]:LocalVariable	[v88 @ X8_v3+18]
base has no type, from Move from [TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions> + 0x160]	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	<untyped>			40	0	0	0	Move:memory	GENERIC_LAYOUT:instantiation	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	-	Move[1]:LocalVariable	[v88 @ X8_v3+40]
base has no type, from Move from [TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions> + 0x160]	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	<untyped>			28	0	0	0	Move:memory	GENERIC_LAYOUT:instantiation	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	LOADED_POINTER	NO_OWNER	-	Move[1]:LocalVariable	[v88 @ X8_v3+28]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	160	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+160]
Il2CppClass.cctor_finished	DOTween	DG.Tweening.Core.TweenManager	Update	Il2CppClass<DG.Tweening.Core.TweenManager>		RuntimeClassTypeAnalysisContext	E0	0	0	0	Move:type TweenManager	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.cctor_finished	CheckEqual[1]:LocalVariable,0x0	[v302 @ X0_v17 (Il2CppClass<DG.Tweening.Core.TweenManager>)+E0]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	158	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Move[1]:LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+158]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	140	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Multiply[2]:LocalVariable,LocalVariable	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+140]
generic instance, value type argument	DOTween	DG.Tweening.CustomPlugins.PureQuaternionPlugin	SetFrom	DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>		GenericInstanceTypeAnalysisContext	13C	0	0	0	<none>	GENERIC_LAYOUT:instantiation	LAYOUT_PARTIAL	60	144	INSIDE_NO_FIELD	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Multiply[2]:LocalVariable,FieldReference	[t @ X1 (DG.Tweening.Core.TweenerCore`3<UnityEngine.Quaternion, UnityEngine.Quaternion, DG.Tweening.Plugins.Options.NoOptions>)+13C]
